ViewYN,PoolPrivateYN,CloseDate,ClosePrice,Latitude,Longitude,LivingArea,CountyOrParish,AttachedGarageYN,ParkingTotal,YearBuilt,BathroomsTotalInteger,City,BedroomsTotal,ContractStatusChangeDate,PurchaseContractDate,ListingContractDate,FireplaceYN,Stories,NewConstructionYN,GarageSpaces,PostalCode,PropertyAgeAtClose
True,False,2025-05-28,811000.0,34.102297,-118.02255,850.0,Los Angeles,True,1.0,1950.0,1.0,Arcadia,2.0,2025-05-28,2025-05-01,2025-03-21,False,1.0,False,1.0,91006,75.0
False,True,2025-05-07,1525000.0,34.16425,-118.214014,1720.0,Los Angeles,True,2.0,1993.0,3.0,Glendale,4.0,2025-05-07,2025-04-30,2025-03-14,True,2.0,False,2.0,91208,32.0
True,False,2025-05-16,950000.0,34.219383,-118.636799,1674.0,Los Angeles,True,2.0,1963.0,2.0,West Hills,3.0,2025-05-16,2025-05-09,2025-03-29,True,1.0,False,2.0,91304,62.0
True,False,2025-05-19,1175000.0,33.988417,-118.029208,1988.0,Los Angeles,False,2.0,1923.0,2.0,Whittier,3.0,2025-05-19,2025-04-04,2025-03-22,True,2.0,False,2.0,90601,102.0
True,True,2025-05-08,3850000.0,33.6947,-116.289734,5121.0,Riverside,True,6.0,1997.0,5.0,La Quinta,4.0,2025-05-08,2025-04-08,2025-03-19,True,1.0,False,3.0,92253,28.0
False,False,2025-05-20,1299000.0,33.910215,-117.915924,1927.0,Orange,True,2.0,1956.0,3.0,Fullerton,3.0,2025-05-20,2025-04-08,2025-03-18,True,1.0,False,2.0,92835,69.0
False,False,2025-05-13,1000000.0,34.139911,-117.621527,2200.0,San Bernardino,True,2.0,1974.0,3.0,Rancho Cucamonga,4.0,2025-05-13,2025-04-01,2025-03-22,True,2.0,False,2.0,91701,51.0
True,False,2025-05-23,355000.0,34.853148,-119.135574,1152.0,Kern,True,10.0,1981.0,2.0,Pine Mountain Club,2.0,2025-05-23,2025-04-16,2025-03-22,True,2.0,False,2.0,93225,44.0
True,False,2025-05-28,765229.0,34.0115,-117.321153,2881.0,Riverside,True,2.0,2024.0,3.0,Riverside,5.0,2025-05-28,2025-03-28,2025-03-22,False,2.0,True,2.0,92507,1.0
True,False,2025-05-12,1665000.0,33.897564,-117.930724,2883.0,Orange,True,6.0,1962.0,2.0,Fullerton,4.0,2025-05-12,2025-04-21,2025-03-18,True,1.0,False,3.0,92835,63.0
False,False,2025-05-14,530000.0,38.36969889,-121.98254702,1328.0,Solano,True,2.0,1961.0,2.0,Vacaville,4.0,2025-05-14,2025-04-24,2025-03-22,True,1.0,False,2.0,95688,64.0
True,False,2025-05-23,957500.0,35.266196,-120.70498700000002,2500.0,San Luis Obispo,True,2.0,1984.0,3.0,San Luis Obispo,3.0,2025-05-23,2025-04-26,2025-03-21,True,1.0,False,2.0,93405,41.0
False,False,2025-05-28,549990.0,33.705732,-117.122518,1775.0,Riverside,True,4.0,2025.0,3.0,Winchester,4.0,2025-05-28,2025-04-21,2025-03-22,False,2.0,True,2.0,92596,0.0
True,False,2025-05-19,610000.0,33.720279999999995,-117.151565,2309.0,Riverside,True,2.0,2005.0,3.0,Romoland,4.0,2025-05-19,2025-04-17,2025-03-22,True,2.0,False,2.0,92585,20.0
False,True,2025-05-21,1140000.0,34.256098,-118.52201399999998,2584.0,Los Angeles,True,3.0,1976.0,3.0,Northridge,4.0,2025-05-21,2025-04-30,2025-03-22,True,1.0,False,3.0,91325,49.0
True,False,2025-05-06,490000.0,34.559374,-118.026728,2052.0,Los Angeles,True,3.0,2003.0,2.0,Palmdale,3.0,2025-05-06,2025-03-24,2025-03-21,True,1.0,False,3.0,93552,22.0
False,False,2025-05-16,861947.0,33.772923,-117.455304,2640.0,Riverside,True,2.0,2025.0,3.0,Corona,5.0,2025-05-16,2025-04-13,2025-03-22,False,2.0,True,2.0,92883,0.0
True,False,2025-05-16,725000.0,33.29320494,-117.19471522,1664.0,San Diego,False,12.0,1948.0,2.0,Bonsall,4.0,2025-05-16,2025-03-31,2025-03-21,True,1.0,False,2.0,92003,77.0
False,False,2025-05-09,920000.0,37.90101486,-121.73024619,1842.0,Contra Costa,True,2.0,2023.0,2.0,Brentwood,2.0,2025-05-09,2025-04-17,2025-03-22,False,1.0,False,2.0,94513,2.0
False,False,2025-05-05,1100000.0,33.885946999999994,-118.157612,2078.0,Los Angeles,True,2.0,2025.0,3.0,Paramount,4.0,2025-05-05,2025-03-22,2025-03-22,False,2.0,True,2.0,90723,0.0
True,False,2025-05-28,1010000.0,33.613562,-117.278006,3777.0,Riverside,True,16.0,2006.0,5.0,Wildomar,5.0,2025-05-28,2025-05-06,2025-03-15,True,2.0,False,4.0,92595,19.0
False,False,2025-05-28,1190000.0,33.866798,-118.046673,1501.0,Los Angeles,True,2.0,1972.0,2.0,Cerritos,4.0,2025-05-28,2025-03-29,2025-03-22,True,1.0,False,2.0,90703,53.0
False,False,2025-05-08,1420000.0,34.178470000000004,-118.512672,2193.0,Los Angeles,False,1.0,1949.0,3.0,Encino,3.0,2025-05-08,2025-04-08,2025-03-22,True,1.0,False,1.0,91316,76.0
True,False,2025-05-19,784000.0,32.823619,-116.926774,1257.0,San Diego,True,2.0,1968.0,2.0,El Cajon,4.0,2025-05-19,2025-04-25,2025-03-22,True,1.0,False,2.0,92021,57.0
True,False,2025-05-23,485000.0,37.336895,-120.497233,2936.0,Merced,True,2.0,2008.0,3.0,Merced,5.0,2025-05-23,2025-04-22,2025-03-22,True,2.0,False,2.0,95348,17.0
True,False,2025-05-23,1850000.0,35.292946,-120.645252,2205.0,San Luis Obispo,True,2.0,2020.0,3.0,San Luis Obispo,4.0,2025-05-23,2025-04-03,2025-03-22,True,2.0,True,2.0,93405,5.0
True,True,2025-05-12,1570000.0,33.888219,-117.772467,2436.0,Orange,True,3.0,1982.0,3.0,Yorba Linda,4.0,2025-05-12,2025-04-01,2025-03-10,True,2.0,False,3.0,92886,43.0
True,False,2025-05-22,755000.0,34.141424,-117.449254,2253.0,San Bernardino,True,2.0,2005.0,3.0,Fontana,5.0,2025-05-22,2025-04-30,2025-03-22,False,2.0,False,2.0,92336,20.0
False,False,2025-05-06,865000.0,34.268388,-118.724808,1805.0,Ventura,False,2.0,1978.0,2.0,Simi Valley,4.0,2025-05-06,2025-04-14,2025-03-22,True,1.0,False,2.0,93063,47.0
True,False,2025-05-16,349999.0,34.240303999999995,-117.293834,1364.0,San Bernardino,False,0.0,1984.0,2.0,Crestline,3.0,2025-05-16,2025-04-25,2025-03-22,True,1.0,False,0.0,92325,41.0
True,False,2025-05-05,4400000.0,33.537896,-117.773519,1913.0,Orange,False,4.0,1928.0,3.0,Laguna Beach,3.0,2025-05-05,2025-04-05,2025-03-20,True,2.0,False,1.0,92651,97.0
False,False,2025-05-28,277400.0,34.61385300000001,-117.813292,1134.0,Los Angeles,True,2.0,1985.0,2.0,Palmdale,3.0,2025-05-28,2025-05-01,2025-03-18,True,1.0,False,2.0,93591,40.0
True,True,2025-05-15,1650000.0,34.173728999999994,-118.401618,2109.0,Los Angeles,False,0.0,1948.0,4.0,Valley Village,4.0,2025-05-15,2025-04-15,2025-03-21,True,1.0,False,0.0,91607,77.0
True,False,2025-05-12,1375000.0,35.273224,-120.641382,1870.0,San Luis Obispo,True,5.0,1976.0,2.0,San Luis Obispo,3.0,2025-05-12,2025-04-11,2025-03-21,True,2.0,False,3.0,93401,49.0
True,False,2025-05-07,1575000.0,33.66498,-117.812352,2089.0,Orange,False,2.0,1973.0,3.0,Irvine,3.0,2025-05-07,2025-04-01,2025-03-22,True,2.0,False,2.0,92612,52.0
True,False,2025-05-02,825000.0,32.58731133,-117.05907992,1040.0,San Diego,False,3.0,1961.0,2.0,San Diego,3.0,2025-05-02,2025-04-07,2025-03-22,True,1.0,False,1.0,92154,64.0
False,False,2025-05-12,650000.0,34.074982,-117.98655,1040.0,Los Angeles,False,1.0,1948.0,1.0,Baldwin Park,3.0,2025-05-12,2025-03-30,2025-03-19,False,1.0,False,1.0,91706,77.0
False,True,2025-05-28,499000.0,37.36377,-120.620977,2170.0,Merced,True,2.0,1969.0,3.0,Atwater,4.0,2025-05-28,2025-04-21,2025-03-22,True,1.0,False,2.0,95301,56.0
False,False,2025-05-07,410000.0,33.748074,-116.241732,1432.0,Riverside,True,4.0,2008.0,2.0,Indio,2.0,2025-05-07,2025-05-06,2025-03-22,False,1.0,False,2.0,92203,17.0
True,False,2025-05-12,610000.0,32.698396,-117.129195,932.0,San Diego,False,0.0,2015.0,2.0,San Diego,3.0,2025-05-12,2025-04-21,2025-03-22,False,1.0,False,0.0,92113,10.0
True,False,2025-05-21,625000.0,33.590033,-117.090688,1819.0,Riverside,True,2.0,2003.0,2.0,Winchester,3.0,2025-05-21,2025-05-02,2025-03-21,True,1.0,False,2.0,92596,22.0
True,False,2025-05-19,535000.0,34.209346999999994,-117.11708,2034.0,San Bernardino,True,2.0,1958.0,3.0,Running Springs,4.0,2025-05-19,2025-04-15,2025-03-21,True,1.0,False,2.0,92382,67.0
True,False,2025-05-08,363000.0,35.30742199999999,-119.029199,1361.0,Kern,True,2.0,1982.0,2.0,Bakersfield,4.0,2025-05-08,2025-03-30,2025-03-21,True,1.0,False,2.0,93304,43.0
False,False,2025-05-23,689000.0,33.883405,-118.210415,2699.0,Los Angeles,False,1.0,1947.0,3.0,Compton,5.0,2025-05-23,2025-04-05,2025-03-17,True,1.0,False,1.0,90221,78.0
True,False,2025-05-14,1275000.0,33.852363000000004,-118.039618,2447.0,Orange,True,2.0,1973.0,3.0,La Palma,5.0,2025-05-14,2025-03-24,2025-03-22,True,2.0,False,2.0,90623,52.0
True,False,2025-05-06,1780000.0,33.882698,-117.795603,2114.0,Orange,True,2.0,1965.0,3.0,Yorba Linda,4.0,2025-05-06,2025-04-01,2025-03-18,True,1.0,False,2.0,92886,60.0
True,False,2025-05-12,1200000.0,32.72369343,-117.23474341,1250.0,San Diego,False,6.0,1929.0,2.0,San Diego,2.0,2025-05-12,2025-04-21,2025-03-22,False,1.0,False,1.0,92106,96.0
False,False,2025-05-01,2650000.0,33.762195,-118.153595,3158.0,Los Angeles,False,2.0,1927.0,4.0,Long Beach,6.0,2025-05-01,2025-04-02,2025-03-17,True,2.0,False,2.0,90803,98.0
False,False,2025-05-01,2850000.0,34.078789,-118.325185,2303.0,Los Angeles,False,2.0,1923.0,4.0,Los Angeles,4.0,2025-05-01,2025-04-04,2025-03-22,True,1.0,False,2.0,90004,102.0
False,True,2025-05-14,1500000.0,33.758877000000005,-118.307621,2100.0,Los Angeles,True,3.0,1973.0,3.0,Rancho Palos Verdes,4.0,2025-05-14,2025-03-24,2025-03-21,True,2.0,False,3.0,90275,52.0
True,False,2025-05-15,835000.0,33.512011,-117.09438,3189.0,Riverside,True,6.0,1994.0,3.0,Temecula,4.0,2025-05-15,2025-04-13,2025-01-07,True,2.0,False,3.0,92592,31.0
True,False,2025-05-16,300000.0,34.262891,-117.634446,1336.0,San Bernardino,False,0.0,1929.0,2.0,Mt Baldy,2.0,2025-05-16,2025-04-03,2025-03-15,False,1.0,False,0.0,91759,96.0
True,False,2025-05-12,730000.0,35.486329,-120.655953,1598.0,San Luis Obispo,True,2.0,1987.0,3.0,Atascadero,3.0,2025-05-12,2025-04-11,2025-03-21,True,2.0,False,2.0,93422,38.0
True,False,2025-05-27,870000.0,34.125998,-117.640374,1906.0,San Bernardino,True,2.0,1986.0,3.0,Upland,4.0,2025-05-27,2025-04-23,2025-03-07,True,2.0,False,2.0,91784,39.0
True,False,2025-05-07,525000.0,39.752093,-121.779152,1507.0,Butte,True,4.0,2009.0,2.0,Chico,3.0,2025-05-07,2025-04-12,2025-03-13,True,1.0,False,2.0,95928,16.0
False,False,2025-05-05,800000.0,37.90485106,-121.60237964,2349.0,Contra Costa,True,2.0,1981.0,3.0,Discovery Bay,3.0,2025-05-05,2025-04-14,2025-03-22,True,1.0,False,2.0,94505,44.0
True,True,2025-05-09,1450000.0,33.785184,-116.540544,2874.0,Riverside,True,4.0,1973.0,3.0,Palm Springs,3.0,2025-05-09,2025-04-14,2025-03-21,True,1.0,False,2.0,92264,52.0
False,False,2025-05-02,600000.0,34.102305,-117.748192,1174.0,Los Angeles,False,2.0,1956.0,2.0,Pomona,3.0,2025-05-02,2025-04-03,2025-03-10,False,1.0,False,2.0,91767,69.0
True,False,2025-05-20,1300000.0,33.222532,-117.260924,2256.0,San Diego,True,2.0,2022.0,3.0,Oceanside,4.0,2025-05-20,2025-04-27,2025-03-21,False,2.0,False,2.0,92056,3.0
True,True,2025-05-09,1502500.0,33.528017,-117.142463,3367.0,Riverside,True,12.0,1979.0,4.0,Temecula,4.0,2025-05-09,2025-04-14,2025-03-21,True,1.0,False,4.0,92591,46.0
True,False,2025-05-22,500000.0,34.552992,-118.032003,1712.0,Los Angeles,True,2.0,1996.0,3.0,Palmdale,4.0,2025-05-22,2025-04-18,2025-03-22,True,2.0,False,2.0,93552,29.0
True,False,2025-05-05,956388.0,34.18825,-118.511373,1537.0,Los Angeles,False,4.0,1950.0,2.0,Lake Balboa,2.0,2025-05-05,2025-04-06,2025-03-22,True,1.0,False,1.0,91406,75.0
True,False,2025-05-29,460000.0,33.954791,-116.948621,1473.0,Riverside,True,2.0,2022.0,2.0,Beaumont,2.0,2025-05-29,2025-04-28,2025-03-20,False,1.0,False,2.0,92223,3.0
True,False,2025-05-05,738000.0,34.007859,-118.087922,912.0,Los Angeles,False,2.0,1953.0,1.0,Pico Rivera,3.0,2025-05-05,2025-04-01,2025-03-20,False,1.0,False,2.0,90660,72.0
True,True,2025-05-08,2650000.0,33.838314000000004,-116.554604,2659.0,Riverside,True,10.0,1957.0,4.0,Palm Springs,4.0,2025-05-08,2025-04-07,2025-03-22,True,1.0,False,2.0,92262,68.0
False,False,2025-05-20,450000.0,33.938614,-116.876593,1457.0,Riverside,False,1.0,1922.0,1.0,Banning,2.0,2025-05-20,2025-04-18,2025-03-21,True,1.0,False,1.0,92220,103.0
True,False,2025-05-28,565000.0,34.040737,-117.495095,892.0,San Bernardino,True,2.0,1985.0,2.0,Fontana,2.0,2025-05-28,2025-04-29,2025-03-20,False,1.0,False,2.0,92337,40.0
False,True,2025-05-01,610000.0,33.92753,-117.204384,1774.0,Riverside,True,2.0,1988.0,3.0,Moreno Valley,4.0,2025-05-01,2025-04-01,2025-03-20,True,1.0,False,2.0,92555,37.0
True,False,2025-05-22,4725000.0,33.898131,-118.397575,3124.0,Los Angeles,True,4.0,2025.0,5.0,Manhattan Beach,5.0,2025-05-22,2025-04-22,2024-03-27,True,2.0,True,2.0,90266,0.0
True,True,2025-05-09,4250000.0,34.147464,-118.381483,3978.0,Los Angeles,True,2.0,2025.0,6.0,Studio City,5.0,2025-05-09,2025-04-25,2025-03-21,True,2.0,True,2.0,91604,0.0
False,False,2025-05-22,465000.0,34.06969,-117.308673,1290.0,San Bernardino,True,2.0,1996.0,2.0,Colton,4.0,2025-05-22,2025-04-22,2025-03-19,True,1.0,False,2.0,92324,29.0
True,True,2025-05-01,1330000.0,34.130084000000004,-117.771731,2304.0,Los Angeles,True,3.0,1987.0,3.0,La Verne,4.0,2025-05-01,2025-03-28,2025-03-21,True,2.0,False,3.0,91750,38.0
False,False,2025-05-23,750000.0,33.970236,-118.309673,2106.0,Los Angeles,False,2.0,1928.0,2.0,Los Angeles,4.0,2025-05-23,2025-04-11,2025-03-20,False,1.0,False,2.0,90047,97.0
True,False,2025-05-01,739900.0,33.868457,-118.205414,1162.0,Los Angeles,False,2.0,1956.0,2.0,Long Beach,3.0,2025-05-01,2025-03-31,2025-03-20,True,1.0,False,2.0,90805,69.0
True,False,2025-05-02,2079000.0,37.13867823,-121.64124744,3573.0,Santa Clara,True,3.0,1990.0,4.0,Morgan Hill,5.0,2025-05-02,2025-04-03,2025-03-21,True,2.0,False,3.0,95037,35.0
True,False,2025-05-07,1215000.0,37.00903451,-122.03376546,2178.0,Santa Cruz,True,8.0,1956.0,2.0,Santa Cruz,3.0,2025-05-07,2025-04-19,2025-03-21,True,1.0,False,2.0,95060,69.0
False,False,2025-05-12,884000.0,37.97566208,-122.02266278,1507.0,Contra Costa,True,2.0,1960.0,2.0,Concord,3.0,2025-05-12,2025-04-11,2025-03-21,True,1.0,False,2.0,94519,65.0
False,False,2025-05-14,760000.0,38.0053249,-122.25004492,1896.0,Contra Costa,True,0.0,1978.0,2.0,Hercules,4.0,2025-05-14,2025-04-02,2025-03-21,True,1.0,False,0.0,94547,47.0
True,False,2025-05-09,775000.0,32.707052000000004,-117.056891,1292.0,San Diego,True,4.0,1979.0,2.0,San Diego,4.0,2025-05-09,2025-04-18,2025-03-17,False,1.0,False,2.0,92114,46.0
False,False,2025-05-15,1368888.0,33.81053339,-117.84989144,2350.0,Orange,True,2.0,1964.0,3.0,Orange,4.0,2025-05-15,2025-04-10,2025-03-21,True,1.0,False,2.0,92867,61.0
True,False,2025-05-05,530000.0,39.930501,-121.737145,2688.0,Butte,True,18.0,1996.0,3.0,Chico,3.0,2025-05-05,2025-04-03,2025-03-21,True,2.0,False,3.0,95973,29.0
False,False,2025-05-30,830000.0,33.833652,-118.270308,1518.0,Los Angeles,True,2.0,1962.0,2.0,Carson,4.0,2025-05-30,2024-11-15,2024-11-15,True,1.0,False,2.0,90745,63.0
True,False,2025-05-06,428000.0,33.752626,-117.057201,2071.0,Riverside,True,2.0,2004.0,2.0,Hemet,2.0,2025-05-06,2025-04-11,2025-03-20,False,1.0,False,2.0,92545,21.0
False,False,2025-05-28,560000.0,38.01041629,-121.82875356,1344.0,Contra Costa,True,2.0,1968.0,2.0,Antioch,3.0,2025-05-28,2025-05-09,2025-03-21,False,1.0,False,2.0,94509,57.0
False,False,2025-05-01,2030000.0,33.65535,-117.971346,2859.0,Orange,True,3.0,1976.0,3.0,Huntington Beach,5.0,2025-05-01,2025-04-02,2025-03-20,False,2.0,False,3.0,92646,49.0
True,True,2025-05-13,2850000.0,33.868276,-117.79198999999998,4326.0,Orange,True,3.0,1976.0,5.0,Yorba Linda,4.0,2025-05-13,2025-04-01,2025-03-21,True,2.0,False,3.0,92886,49.0
True,True,2025-05-02,1150000.0,33.82353,-117.529854,2519.0,Riverside,True,6.0,1990.0,3.0,Corona,4.0,2025-05-02,2025-04-17,2025-03-11,True,2.0,False,3.0,92881,35.0
True,False,2025-05-06,925000.0,32.71993456,-116.98897237,2068.0,San Diego,False,4.0,1992.0,3.0,Spring Valley,3.0,2025-05-06,2025-03-28,2025-03-21,False,2.0,False,2.0,91977,33.0
True,False,2025-05-12,1200000.0,37.65106499,-122.48507224,1500.0,San Mateo,True,2.0,1956.0,2.0,Pacifica,3.0,2025-05-12,2025-04-16,2025-03-21,True,1.0,False,2.0,94044,69.0
True,False,2025-05-01,1800000.0,33.450055,-117.620337,2945.0,Orange,True,3.0,1995.0,3.0,San Clemente,4.0,2025-05-01,2025-04-01,2025-03-21,True,2.0,False,3.0,92673,30.0
False,False,2025-05-19,847000.0,34.222646000000005,-119.031169,1208.0,Ventura,True,2.0,1961.0,2.0,Camarillo,3.0,2025-05-19,2025-04-18,2025-03-21,False,1.0,False,2.0,93010,64.0
True,False,2025-05-19,630000.0,34.954747999999995,-120.568871,1255.0,Santa Barbara,True,2.0,2020.0,2.0,Guadalupe,3.0,2025-05-19,2025-04-18,2025-03-21,False,1.0,False,2.0,93434,5.0
False,False,2025-05-01,998000.0,37.725394,-122.427958,2044.0,San Francisco,False,0.0,1907.0,3.0,San Francisco,3.0,2025-05-01,2025-04-15,2025-03-21,False,2.0,False,0.0,94112,118.0
False,False,2025-05-02,990000.0,34.216142,-119.163701,2717.0,Ventura,True,2.0,2001.0,3.0,Oxnard,3.0,2025-05-02,2025-03-22,2025-03-21,True,2.0,False,2.0,93030,24.0
False,False,2025-05-12,1183000.0,32.92034595,-117.13838703,1405.0,San Diego,True,4.0,1971.0,2.0,San Diego,3.0,2025-05-12,2025-03-27,2025-03-21,True,1.0,False,2.0,92126,54.0
True,False,2025-05-08,2787300.0,34.096515999999994,-118.218209,3093.0,Los Angeles,False,2.0,1940.0,4.0,Los Angeles,5.0,2025-05-08,2025-04-03,2025-03-21,True,1.0,False,2.0,90065,85.0
False,False,2025-05-02,790000.0,34.049440999999995,-117.697045,1953.0,San Bernardino,True,3.0,1997.0,3.0,Montclair,3.0,2025-05-02,2025-04-14,2025-03-18,True,2.0,False,3.0,91763,28.0
True,False,2025-05-19,440000.0,34.384887,-117.282107,1400.0,San Bernardino,True,2.0,1983.0,2.0,Hesperia,3.0,2025-05-19,2025-03-26,2025-03-21,True,1.0,False,2.0,92345,42.0
False,False,2025-05-27,1100000.0,33.541783,-117.595531,1921.0,Orange,True,2.0,2017.0,3.0,Rancho Mission Viejo,3.0,2025-05-27,2025-04-18,2025-03-21,False,2.0,False,2.0,92694,8.0
True,False,2025-05-15,1490876.0,33.08704785,-117.09840856,2024.0,San Diego,False,10.0,1989.0,2.0,Escondido,3.0,2025-05-15,2025-04-15,2025-03-21,True,1.0,False,3.0,92029,36.0
False,False,2025-05-07,619000.0,37.99353298,-121.72037081,1416.0,Contra Costa,True,2.0,1983.0,2.0,Oakley,3.0,2025-05-07,2025-04-14,2025-03-21,True,1.0,False,2.0,94561,42.0
False,False,2025-05-20,840000.0,33.882401,-118.086009,1277.0,Los Angeles,True,2.0,1959.0,2.0,Norwalk,3.0,2025-05-20,2025-04-04,2025-03-08,False,1.0,False,2.0,90650,66.0
True,False,2025-05-16,649000.0,33.970951,-118.254585,900.0,Los Angeles,False,1.0,1924.0,2.0,Los Angeles,3.0,2025-05-16,2025-04-14,2025-03-14,False,1.0,False,1.0,90001,101.0
False,False,2025-05-19,870000.0,34.269495,-118.507105,1115.0,Los Angeles,False,2.0,1953.0,2.0,Granada Hills,3.0,2025-05-19,2025-03-31,2025-03-19,True,1.0,False,2.0,91344,72.0
False,False,2025-05-15,881000.0,33.859866,-117.964457,1095.0,Orange,False,2.0,1954.0,2.0,Fullerton,3.0,2025-05-15,2025-04-21,2025-03-21,False,1.0,False,2.0,92833,71.0
True,False,2025-05-07,445000.0,33.685747,-116.221955,1521.0,Riverside,False,4.0,2003.0,2.0,Indio,3.0,2025-05-07,2025-03-21,2025-03-21,True,1.0,False,2.0,92201,22.0
False,False,2025-05-02,1721000.0,33.96532,-118.388218,1898.0,Los Angeles,False,2.0,1948.0,2.0,Los Angeles,3.0,2025-05-02,2025-04-01,2025-03-21,True,1.0,False,2.0,90045,77.0
True,True,2025-05-29,1445000.0,33.98154,-118.022565,2389.0,Los Angeles,True,3.0,1961.0,2.0,Whittier,4.0,2025-05-29,2025-04-04,2025-03-21,True,1.0,False,3.0,90602,64.0
False,False,2025-05-02,880000.0,34.228291,-119.187707,1613.0,Ventura,True,2.0,1980.0,2.0,Oxnard,3.0,2025-05-02,2025-04-10,2025-03-21,True,1.0,False,2.0,93036,45.0
True,False,2025-05-15,960000.0,34.123672,-117.788634,1956.0,Los Angeles,True,2.0,1964.0,2.0,La Verne,5.0,2025-05-15,2025-04-16,2025-03-07,True,2.0,False,2.0,91750,61.0
True,False,2025-05-01,1000000.0,33.99633,-117.856136,1714.0,Los Angeles,True,2.0,1965.0,3.0,Walnut,4.0,2025-05-01,2025-03-27,2025-03-08,True,2.0,False,2.0,91789,60.0
False,False,2025-05-16,1149000.0,33.607299,-117.738515,1838.0,Orange,True,2.0,1991.0,3.0,Aliso Viejo,3.0,2025-05-16,2025-03-25,2025-03-20,True,2.0,False,2.0,92656,34.0
True,False,2025-05-12,399900.0,34.452090000000005,-117.23633,1394.0,San Bernardino,True,4.0,2004.0,2.0,Apple Valley,2.0,2025-05-12,2025-04-04,2025-03-21,False,1.0,False,2.0,92308,21.0
False,False,2025-05-23,2325000.0,37.95068787,-122.10843789,3813.0,Contra Costa,True,4.0,1998.0,4.0,Lafayette,4.0,2025-05-23,2025-04-24,2025-03-21,True,2.0,False,4.0,94549,27.0
True,False,2025-05-29,2320000.0,37.85290107,-122.24912312,2510.0,Alameda,True,2.0,1912.0,5.0,Berkeley,3.0,2025-05-29,2025-05-17,2025-03-21,True,1.0,False,2.0,94705,113.0
False,False,2025-05-09,788000.0,37.969659,-121.742271,2483.0,Contra Costa,True,2.0,2025.0,4.0,Antioch,4.0,2025-05-09,2025-04-19,2025-03-21,False,1.0,False,2.0,94531,0.0
True,False,2025-05-06,767500.0,34.100958,-117.752622,1500.0,Los Angeles,True,2.0,1958.0,2.0,Pomona,3.0,2025-05-06,2025-04-12,2025-03-20,True,1.0,False,2.0,91767,67.0
False,False,2025-05-23,1355000.0,37.59206151,-122.48675484,1060.0,San Mateo,True,2.0,1959.0,2.0,Pacifica,3.0,2025-05-23,2025-04-16,2025-03-21,True,1.0,False,2.0,94044,66.0
False,False,2025-05-27,7128000.0,34.057058000000005,-118.473744,4812.0,Los Angeles,False,2.0,1940.0,5.0,Los Angeles,6.0,2025-05-27,2025-04-14,2025-03-21,True,2.0,False,2.0,90049,85.0
False,False,2025-05-09,590000.0,34.022075,-117.569459,882.0,San Bernardino,True,2.0,1985.0,2.0,Ontario,2.0,2025-05-09,2025-03-27,2025-03-19,True,1.0,False,2.0,91761,40.0
True,False,2025-05-13,2420000.0,34.014627000000004,-118.356958,2899.0,Los Angeles,False,2.0,1947.0,4.0,Los Angeles,4.0,2025-05-13,2025-04-16,2025-03-19,False,1.0,False,2.0,90008,78.0
False,False,2025-05-01,1645000.0,33.934413,-118.113234,2196.0,Los Angeles,True,2.0,1951.0,4.0,Downey,3.0,2025-05-01,2025-03-21,2025-03-13,False,1.0,False,2.0,90241,74.0
True,False,2025-05-05,810000.0,34.175646,-118.116858,660.0,Los Angeles,False,0.0,1916.0,1.0,Pasadena,2.0,2025-05-05,2025-03-25,2025-03-21,False,1.0,False,0.0,91104,109.0
True,True,2025-05-19,1390000.0,34.149851,-117.533163,3112.0,San Bernardino,True,2.0,2004.0,3.0,Rancho Cucamonga,5.0,2025-05-19,2025-04-03,2025-03-19,True,2.0,False,2.0,91739,21.0
False,False,2025-05-15,970000.0,33.574424,-117.243802,3738.0,Riverside,True,4.0,2004.0,4.0,Murrieta,6.0,2025-05-15,2025-04-18,2025-03-21,True,2.0,False,4.0,92562,21.0
False,False,2025-05-01,840000.0,33.983739,-117.580028,2547.0,San Bernardino,True,2.0,2022.0,3.0,Ontario,4.0,2025-05-01,2025-04-11,2025-03-21,True,2.0,False,2.0,91762,3.0
True,False,2025-05-09,7950000.0,32.82529051,-117.27883803,4138.0,San Diego,True,4.0,1957.0,4.0,La Jolla,5.0,2025-05-09,2025-03-22,2025-03-21,True,2.0,False,2.0,92037,68.0
True,False,2025-05-28,724000.0,34.445172,-118.396754,1043.0,Los Angeles,True,2.0,1970.0,2.0,Canyon Country,3.0,2025-05-28,2025-05-12,2025-03-21,False,1.0,False,2.0,91387,55.0
True,False,2025-05-02,660000.0,34.040946000000005,-117.180958,1526.0,San Bernardino,False,2.0,1955.0,2.0,Redlands,3.0,2025-05-02,2025-03-29,2025-03-21,True,1.0,False,2.0,92373,70.0
True,True,2025-05-28,1459000.0,33.02421506,-117.08249297,2160.0,San Diego,True,6.0,1970.0,3.0,San Diego,5.0,2025-05-28,2025-04-12,2025-03-21,True,2.0,False,2.0,92127,55.0
True,False,2025-05-14,3200000.0,33.43815900000001,-117.630415,3882.0,Orange,True,4.0,2018.0,5.0,San Clemente,4.0,2025-05-14,2025-04-10,2025-03-21,True,2.0,False,2.0,92672,7.0
True,False,2025-05-20,1000000.0,34.074597999999995,-118.199934,1100.0,Los Angeles,False,0.0,1922.0,2.0,Los Angeles,3.0,2025-05-20,2025-04-08,2025-03-21,False,1.0,False,0.0,90031,103.0
