MLSAreaMajor,Stories,ViewYN,NewConstructionYN,Levels,PoolPrivateYN,BuyerOfficeAOR,GarageSpaces,LotSizeAcres,LotSizeSquareFeet,LotSizeArea,BuyerOfficeName,BuyerAgentFirstName,BuyerAgentMlsId,StreetNumberNumeric,UnparsedAddress,City,YearBuilt,FireplaceYN,BuyerAgentLastName,LivingArea,Latitude,Longitude,BuyerAgentAOR,BathroomsTotalInteger,ClosePrice,CloseDate,PropertyType,MlsStatus,ParkingTotal,PropertySubType,CountyOrParish,BedroomsTotal,StateOrProvince,PurchaseContractDate,ContractStatusChangeDate,PostalCode
92104 - North Park,1.0,False,False,One,False,PacificSouthwest,0.0,0.0454,1977.0,1977.0,RC Realty of San Diego,Scott,819988,2877.0,2877 Gunn St,San Diego,1952.0,False,Chambless,885.0,32.74614842,-117.13150316,SanDiego,1.0,950000.0,2025-06-20,Residential,Closed,0.0,SingleFamilyResidence,San Diego,2.0,CA,2025-05-26,2025-06-20,92104
264 - Fontana,2.0,False,False,Two,False,CitrusValley,3.0,0.1033,4500.0,4500.0,PINNACLE REAL ESTATE GROUP,Chaoyan,CV35826,7451.0,7451 Lawrence Place,Fontana,2000.0,False,Wang,2268.0,34.118275,-117.513738,CitrusValley,3.0,745000.0,2025-06-05,Residential,Closed,3.0,SingleFamilyResidence,San Bernardino,4.0,CA,2025-05-06,2025-06-05,92336
SRCAR - Southwest Riverside County,1.0,False,False,One,False,SouthwestRiversideCounty,2.0,0.19,8276.0,8276.0,Team Forss Realty Group,Michelle,SWLAYTDAW,28539.0,28539 Wedelia Street,Menifee,2018.0,False,Layton,1874.0,33.70613,-117.150545,SouthwestRiversideCounty,2.0,615000.0,2025-06-26,Residential,Closed,2.0,SingleFamilyResidence,Riverside,3.0,CA,2025-06-05,2025-06-26,92584
Unknown,1.0,False,False,One,False,BayEast,0.0,0.1148,5000.0,5000.0,MVP Realty,Eleazar,CCBE-206540349,1005.0,1005 W 5TH STREET,Antioch,1909.0,False,Castillo,1052.0,38.01453651,-121.81877872,ContraCosta,2.0,447000.0,2025-06-05,Residential,Closed,0.0,SingleFamilyResidence,Contra Costa,4.0,CA,2025-05-08,2025-06-05,94509
VC41 - Camarillo Central,1.0,False,False,One,False,VenturaCoastal,2.0,0.16,6969.0,6969.0,Keller Williams West Ventura C,Megan,v184000272,2186.0,2186 Marco Drive,Camarillo,1962.0,False,Moreau,1930.0,34.240469,-119.013332,Conejo,2.0,850000.0,2025-06-16,Residential,Closed,2.0,SingleFamilyResidence,Ventura,3.0,CA,2025-05-29,2025-06-16,93010
681 - Chino,1.0,False,False,One,False,TheInlandGateway,2.0,0.6887,30000.0,30000.0,Redfin Corporation,Claudia,IGGILCLAU,3946.0,3946 Philadelphia Street,Chino,1960.0,False,Gil,3000.0,34.033891,-117.71902,TriCounties,3.0,1200000.0,2025-06-10,Residential,Closed,2.0,SingleFamilyResidence,San Bernardino,4.0,CA,2025-04-28,2025-06-10,91710
646 - Pasadena (NE),2.0,False,False,Two,False,BeverlyHillsGreaterLa,0.0,0.2008,8749.0,8749.0,ENGEL & VÖLKERS Santa Monica,Holly,CLW-C142884,1191.0,1191 N Los Robles Avenue,Pasadena,1911.0,False,Washington,2156.0,34.166389,-118.142002,PasadenaFoothills,4.0,1630000.0,2025-06-13,Residential,Closed,4.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-05-04,2025-06-13,91104
252 - Riverside,2.0,False,False,Two,False,InlandValleys,2.0,1.03,44867.0,44867.0,WSR REAL ESTATE,RICHARD,IGIBSRIC,6753.0,6753 Oleander Court,Riverside,1981.0,False,GIBSON,5345.0,33.925205,-117.375464,InlandValleys,4.0,1590000.0,2025-06-24,Residential,Closed,4.0,SingleFamilyResidence,Riverside,5.0,CA,2025-05-16,2025-06-24,92506
Unknown,2.0,False,False,Two,False,ContraCosta,3.0,0.2525,11000.0,11000.0,Compass,Andrew,CCBE-166025098,190.0,190 Mt Wilson Way,Clayton,1976.0,False,Hunting,2566.0,37.92945497,-121.92973655,ContraCosta,3.0,1135000.0,2025-06-20,Residential,Closed,3.0,SingleFamilyResidence,Contra Costa,5.0,CA,2025-05-24,2025-06-20,94517
334 - South End Palm Springs,1.0,False,False,One,False,PalmSprings,2.0,0.35,15246.0,0.35,Keller Williams Luxury Homes,Steven,PS02215566,2320.0,2320 South Camino Real,Palm Springs,1963.0,False,Pawlik,2730.0,33.790040999999995,-116.538296,Laguna,3.0,2442500.0,2025-06-23,Residential,Closed,2.0,SingleFamilyResidence,Riverside,3.0,CA,2025-05-08,2025-06-23,92264
WLA - West Los Angeles,2.0,False,False,Two,False,BeverlyHillsGreaterLa,2.0,0.1148,5001.0,5001.0,Keller Williams Beverly Hills,Barbara,CLW-C130216,2734.0,2734 Burkshire Avenue,Los Angeles,1953.0,False,Isabel,1885.0,34.023922,-118.442564,BeverlyHillsGreaterLa,2.0,2050000.0,2025-06-06,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-05-08,2025-06-06,90064
165 - PV Dr North,2.0,False,False,Two,False,OutOfAreaBoard,2.0,0.6173,26891.0,26891.0,Hollywood Estates,Erik,CLW-C143284,27089.0,27089 Sunnyridge Road,Palos Verdes Peninsula,1960.0,False,Lim,3350.0,33.773540000000004,-118.354997,SouthBay,4.0,2685000.0,2025-06-20,Residential,Closed,4.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-05-21,2025-06-20,90274
631 - Hacienda Heights,1.0,False,False,One,False,PacificWest,2.0,0.1437,6261.0,6261.0,The Vision Group RE Services,Victor,PWREVVIC,3249.0,3249 White Cloud Drive,Hacienda Heights,1976.0,False,Reveles,1405.0,33.979871,-117.976813,TriCounties,2.0,994800.0,2025-06-17,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-05-21,2025-06-17,91745
OSOS - Los Osos,2.0,False,False,Two,False,SanLuisObispoCoastal,3.0,19.85,864666.0,864666.0,Compass,Matt,SC01956847,2715.0,2715 Clark Valley Road,Los Osos,1979.0,False,Sansone,1488.0,35.292099,-120.80877,SanLuisObispoCoastal,2.0,1700000.0,2025-06-23,Residential,Closed,3.0,SingleFamilyResidence,San Luis Obispo,3.0,CA,2025-04-24,2025-06-23,93402
"75 - Orange, Orange Park Acres E of 55",2.0,False,False,Two,False,OrangeCounty,3.0,0.3036,13225.0,13225.0,Realty One Group West,Tiffany,OCQUIRTIF,3802.0,3802 E Summitridge Lane,Orange,1979.0,False,Quiroga,3385.0,33.826911,-117.81359,OrangeCounty,3.0,2150000.0,2025-06-03,Residential,Closed,6.0,SingleFamilyResidence,Orange,3.0,CA,2025-05-13,2025-06-03,92867
Unknown,1.0,False,False,ThreeOrMore,False,BayEast,2.0,0.0545,2374.0,2374.0,SALA Homes Realty & Development,Yiming,BMLS-206538998,9190.0,9190 Surf Way,Newark,2021.0,False,Xu,2573.0,37.51572974,-122.05203885,Oakland,5.0,1670000.0,2025-06-24,Residential,Closed,2.0,SingleFamilyResidence,Alameda,5.0,CA,2025-05-17,2025-06-24,94560
92111 - Linda Vista,1.0,False,False,One,False,MontebelloDistrict,0.0,0.124,5400.0,5400.0,NON MEMBER - OUT OF AREA,OUT OF AREA,SAND-BMLS-361851087,3987.0,3987 Canning Ave,San Diego,1959.0,False,OUT,1752.0,32.81321166,-117.18353661,SanDiego,3.0,1107500.0,2025-06-18,Residential,Closed,4.0,SingleFamilyResidence,San Diego,3.0,CA,2025-05-13,2025-06-18,92111
307 - Sun City,1.0,False,False,One,False,CaliforniaDesert,2.0,0.11,4792.0,4792.0,Redfin Corporation,Gayla,CDAR-d83733,78925.0,78925 Champagne Lane,Palm Desert,1996.0,False,Selinger,1647.0,33.768984,-116.287907,CaliforniaDesert,2.0,499999.0,2025-06-18,Residential,Closed,2.0,SingleFamilyResidence,Riverside,2.0,CA,2025-04-25,2025-06-18,92211
263 - Banning/Beaumont/Cherry Valley,1.0,False,False,One,False,TheInlandGateway,3.0,0.22,9583.0,9583.0,KELLER WILLIAMS REALTY,Jessica,ESHAWJES,1168.0,1168 Gainsborough,Beaumont,2003.0,False,Shaw,1868.0,33.938557,-116.995008,PalosVerdesPeninsula,2.0,550000.0,2025-06-23,Residential,Closed,3.0,SingleFamilyResidence,Riverside,3.0,CA,2025-05-20,2025-06-23,92223
BKSF - Bakersfield,1.0,False,False,One,False,PacificWest,2.0,0.1894,8251.0,8251.0,Bestway Realty,Maribel,PWLEONMAR,1320.0,1320 Emery Avenue,Bakersfield,1959.0,False,Leon,1910.0,35.321832,-119.017444,Southland,3.0,399900.0,2025-06-05,Residential,Closed,2.0,SingleFamilyResidence,Kern,4.0,CA,2025-04-30,2025-06-05,93304
C10 - West Hollywood Vicinity,2.0,False,False,Two,False,OutOfAreaBoard,1.0,0.0588,2561.0,2561.0,Compass,Shakira,CLW-C133790,7220.0,7220 Waring Ave,West Hollywood,1926.0,False,Shahrir Del Fresno,1422.0,34.085133,-118.347046,Southland,2.0,1100000.0,2025-06-23,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-06-01,2025-06-23,90046
92014 - Del Mar,2.0,False,False,Two,False,SanDiego,8.0,1.13,49222.0,49222.0,Coldwell Banker Realty,Maxwell,SAND-664267,1050.0,1050 Solana Dr,Del Mar,1983.0,False,Lamkin,4358.0,32.992598,-117.25248486,SanDiego,4.0,3900000.0,2025-06-09,Residential,Closed,28.0,SingleFamilyResidence,San Diego,5.0,CA,2025-05-11,2025-06-09,92014
"40 - Imperial Estates South, Country Square",1.0,False,False,One,False,PacificWest,2.0,0.139,6055.0,6055.0,Coldwell Banker Realty,Matthew,PHARMAT,8150.0,8150 E Timor Street,Long Beach,1960.0,False,Harty,1526.0,33.819133,-118.06991200000002,InlandValleys,2.0,1125000.0,2025-06-12,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-05-09,2025-06-12,90808
PHHT - Park Hills Heights,1.0,False,False,One,False,PasadenaFoothills,2.0,0.1402,6105.0,6105.0,COMPASS,Gina,p22119,3700.0,3700 W 61st Street,Los Angeles,1932.0,False,Plescia,1912.0,33.984189,-118.337905,OrangeCounty,2.0,1225000.0,2025-06-17,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-05-22,2025-06-17,90043
Unknown,2.0,False,False,Two,False,Mlslistings,2.0,0.2273,9900.0,9900.0,MLSListing,Valerie,CCBE-MLL226271,204.0,204 Franciscan Dr,Danville,1971.0,False,Vicente,2368.0,37.78699523,-121.97381377,BayEast,3.0,2039000.0,2025-06-05,Residential,Closed,2.0,SingleFamilyResidence,Contra Costa,5.0,CA,2025-05-07,2025-06-05,94526
699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,3.0,0.26,11326.0,11326.0,Christie's International Real Estate Sereno,Kelly,ML5081320,107.0,107 Maywood Drive,Boulder Creek,1962.0,False,Hunt,1487.0,37.13917106,-122.09275327,Mlslistings,2.0,810000.0,2025-06-09,Residential,Closed,3.0,SingleFamilyResidence,Santa Cruz,3.0,CA,2025-05-17,2025-06-09,95006
699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,3.0,0.5,21780.0,21780.0,Keller Williams Realty-Silicon Valley,Coco,ML5071147,966.0,966 Calle Cruz,San Juan Bautista,2005.0,False,Tan,3146.0,36.84350902,-121.56805837,Mlslistings,3.0,1298000.0,2025-06-05,Residential,Closed,-2.0,SingleFamilyResidence,San Benito,4.0,CA,2025-05-15,2025-06-05,95045
MN - Mission Viejo North,1.0,False,False,One,False,SouthBay,2.0,0.1653,7200.0,7200.0,South Bay Homes,Ralph,SLEPORAL,25272.0,25272 Arcadian Avenue,Mission Viejo,1973.0,False,Lepore,1471.0,33.610337,-117.689613,OrangeCounty,2.0,1260000.0,2025-06-19,Residential,Closed,2.0,SingleFamilyResidence,Orange,4.0,CA,2025-05-07,2025-06-19,92691
83 - Fullerton,1.0,False,False,One,False,PacificWest,2.0,0.1774,7729.0,7729.0,"Circa Properties, Inc.",Cristal,PDRACRI,1024.0,1024 North Cornell Avenue,Fullerton,1957.0,False,Drake,1628.0,33.88023,-117.908839,OrangeCounty,2.0,1165000.0,2025-06-23,Residential,Closed,6.0,SingleFamilyResidence,Orange,3.0,CA,2025-05-01,2025-06-23,92831
259 - Moreno Valley,1.0,False,False,One,False,InlandValleys,3.0,0.28,12197.0,12197.0,ELEVATE REAL ESTATE AGENCY,RYAN,IVMCKERYA,23578.0,23578 Via Solana,Moreno Valley,2004.0,False,MCKEE,2384.0,33.978465,-117.251522,InlandValleys,3.0,670000.0,2025-06-20,Residential,Closed,3.0,SingleFamilyResidence,Riverside,4.0,CA,2025-05-08,2025-06-20,92557
699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,3.0,10.51,457816.0,457816.0,Intero Real Estate Services,Janette,ML5088832,6995.0,6995 Diablo Hills Road,Tres Pinos,1995.0,False,Landaverde,2641.0,36.79237078,-121.31644321,Mlslistings,3.0,1450000.0,2025-06-17,Residential,Closed,3.0,SingleFamilyResidence,San Benito,4.0,CA,2025-05-03,2025-06-17,95075
690 - Upland,2.0,False,False,Two,False,WestSanGabrielValley,2.0,0.2324,10125.0,10125.0,Pinnacle Real Estate Group,YULAN,WS82970,1160.0,1160 Arturo Street,Upland,1978.0,False,JIANG,2539.0,34.115838000000004,-117.636176,CitrusValley,4.0,973000.0,2025-06-20,Residential,Closed,2.0,SingleFamilyResidence,San Bernardino,5.0,CA,2025-06-03,2025-06-20,91786
S2 - Laguna Hills,1.0,False,False,One,False,OrangeCounty,2.0,0.1655,7208.0,7208.0,Professional Realty Services International,Wendy,OCEHLEWEN,24965.0,24965 E Sunset Place E,Laguna Hills,1977.0,False,Ehlers,1303.0,33.599817,-117.699984,OrangeCounty,2.0,1060000.0,2025-06-02,Residential,Closed,2.0,SingleFamilyResidence,Orange,3.0,CA,2025-05-03,2025-06-02,92653
248 - Corona,2.0,False,False,Two,False,RanchoSoutheast,3.0,0.26,11326.0,11326.0,C-21 Astro,Shaan,RCLIVSHA,2760.0,2760 S Buena Vista Avenue,Corona,1993.0,False,Clive,2404.0,33.849740999999995,-117.58216000000002,PacificWest,3.0,925000.0,2025-06-13,Residential,Closed,3.0,SingleFamilyResidence,Riverside,4.0,CA,2025-04-29,2025-06-13,92882
248 - Corona,1.0,False,False,One,False,PacificWest,2.0,0.11,4792.0,4792.0,Realty One Group West,Johnny,PWPHUOJOH,1222.0,1222 S Sheridan Street,Corona,1954.0,False,Phuong,1170.0,33.868567,-117.571411,OrangeCounty,2.0,650000.0,2025-06-04,Residential,Closed,2.0,SingleFamilyResidence,Riverside,4.0,CA,2025-05-05,2025-06-04,92882
70 - Santa Ana North of First,2.0,False,False,Two,False,PacificWest,2.0,0.1701,7410.0,7410.0,Triumph Real Estate Solutions,Sandy,PDOSAND1,1122.0,1122 Freeman Street,Santa Ana,1937.0,False,Do,2356.0,33.75561,-117.879564,PacificWest,3.0,1076500.0,2025-06-11,Residential,Closed,5.0,SingleFamilyResidence,Orange,4.0,CA,2025-05-21,2025-06-11,92703
RES - Reseda,1.0,False,False,One,False,Southland,2.0,0.1492,6497.0,6497.0,Pinnacle Estate Properties,Amanda,F207057808,6609.0,6609 Jamieson Avenue,Reseda,1949.0,False,Bialack-Stewart,1672.0,34.19057100000001,-118.521819,OutOfAreaBoard,2.0,1049000.0,2025-06-26,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-05-28,2025-06-26,91335
SRCAR - Southwest Riverside County,2.0,False,False,Two,False,PacificWest,2.0,0.17,7405.0,7405.0,Redpoint Realty,Sunny,PWKIMSHK,29815.0,29815 Killington Drive,Menifee,1989.0,False,Kim,1570.0,33.687538,-117.20246000000002,SouthwestRiversideCounty,3.0,595000.0,2025-06-06,Residential,Closed,2.0,SingleFamilyResidence,Riverside,3.0,CA,2025-04-24,2025-06-06,92586
670 - Whittier,1.0,False,False,One,False,PacificWest,2.0,0.2149,9361.0,9361.0,Coldwell Banker Realty,Linda,PLINDPEN,16267.0,16267 Pasada Drive,Whittier,1955.0,False,Pennino,1496.0,33.946737,-117.981985,CitrusValley,2.0,1100000.0,2025-06-04,Residential,Closed,6.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-05-01,2025-06-04,90603
639 - Monrovia,1.0,False,False,One,False,CitrusValley,2.0,0.1745,7601.0,7601.0,eXp Realty of Southern California Inc,Kinana,CV48101,1705.0,1705 Pilgrim Way,Monrovia,1953.0,False,Allen,1548.0,34.133349,-118.014198,Downey,3.0,1240000.0,2025-06-09,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-04-24,2025-06-09,91016
92057 - Oceanside,2.0,False,False,Two,False,PacificSouthwest,3.0,0.2955,12874.0,12874.0,Coldwell Banker West,Devin,818654,4619.0,4619 Doral Court,Oceanside,1992.0,False,Newcomb,2270.0,33.238349,-117.304749,NorthSanDiegoCounty,3.0,1145000.0,2025-06-06,Residential,Closed,3.0,SingleFamilyResidence,San Diego,4.0,CA,2025-05-16,2025-06-06,92057
250 - Norco,1.0,False,False,One,False,InlandValleys,2.0,0.42,18295.0,18295.0,MR REALTY,YURIDSA,IVLOPEYUR,1607.0,1607 Temescal Avenue,Norco,1967.0,False,LOPEZ,1450.0,33.905228,-117.54782,CitrusValley,2.0,793000.0,2025-06-12,Residential,Closed,2.0,SingleFamilyResidence,Riverside,3.0,CA,2025-05-01,2025-06-12,92860
248 - Corona,2.0,False,False,Two,False,CitrusValley,3.0,0.18,7841.0,7841.0,RE/MAX MASTERS REALTY,Bobbi,CV34170,2128.0,2128 Shelley Circle,Corona,1999.0,False,Hernandez,3032.0,33.909236,-117.597566,SouthwestRiversideCounty,3.0,945000.0,2025-06-16,Residential,Closed,3.0,SingleFamilyResidence,Riverside,5.0,CA,2025-05-22,2025-06-16,92878
699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,0.0,10.455,455420.0,455420.0,Coldwell Banker Realty,Jessica,ML473013,250.0,250 Homestead Trail,Santa Cruz,1987.0,False,Wallace,1950.0,37.01823131,-122.00882294,Mlslistings,2.0,1250000.0,2025-06-11,Residential,Closed,2.0,SingleFamilyResidence,Santa Cruz,4.0,CA,2025-05-10,2025-06-11,95060
Unknown,1.0,False,False,One,False,Oakland,0.0,0.0213,928.0,928.0,eXp Realty of California,Clayton,CCBE-R02225681,2211.0,2211 24Th Ave,Oakland,1901.0,False,Rodriguez,696.0,37.78858239,-122.22882042,BayEast,1.0,398000.0,2025-06-27,Residential,Closed,0.0,SingleFamilyResidence,Alameda,2.0,CA,2025-05-29,2025-06-27,94601
Unknown,1.0,False,False,One,False,Unknown,2.0,0.1446,6300.0,6300.0,Twin Oaks Real Estate INC,Todd,CCBE-BAR12180,2763.0,2763 Broadmoor Ave,Concord,1952.0,False,D'Amelio,1290.0,37.98667186,-122.04219492,ContraCosta,2.0,694999.0,2025-06-20,Residential,Closed,2.0,SingleFamilyResidence,Contra Costa,4.0,CA,2025-06-01,2025-06-20,94520
Unknown,2.0,False,False,Two,False,BayEast,3.0,0.1736,7560.0,7560.0,Heritage Real Estate Professionals,Gwendolyn,CCBE-195540271,1906.0,1906 Colosseum Way,Antioch,2002.0,False,Woods,3393.0,37.9555513,-121.78859713,BayEast,3.0,835000.0,2025-06-23,Residential,Closed,3.0,SingleFamilyResidence,Contra Costa,5.0,CA,2025-05-27,2025-06-23,94531
274 - San Bernardino,2.0,False,False,Two,False,CitrusValley,2.0,0.1676,7300.0,7300.0,CENTURY 21 PRIMETIME REALTORS,Sofia,CV41711,6499.0,6499 Bethany Way,San Bernardino,2003.0,False,Morales Santana,2459.0,34.19921,-117.348624,BeverlyHillsGreaterLa,3.0,700000.0,2025-06-13,Residential,Closed,3.0,SingleFamilyResidence,San Bernardino,5.0,CA,2025-04-18,2025-06-13,92407
264 - Fontana,1.0,False,False,One,False,TheInlandGateway,2.0,0.0826,3600.0,3600.0,"PONCE & PONCE REALTY, INC",MARIA,EVRUIZMAR,14498.0,14498 Mountain High Drive,Fontana,1986.0,False,LIMAS RUIZ,798.0,34.036285,-117.488976,CitrusValley,1.0,530000.0,2025-06-02,Residential,Closed,2.0,SingleFamilyResidence,San Bernardino,2.0,CA,2025-04-29,2025-06-02,92337
RES - Reseda,1.0,False,False,"One,Two",False,BeverlyHillsGreaterLa,0.0,0.1551,6757.0,6757.0,WE ARE REALTY INC,Robert,CLW-C116964,6837.0,6837 Yolanda Avenue,Reseda,1947.0,False,Crawford,2786.0,34.194852000000004,-118.540725,Southland,7.0,1400000.0,2025-06-17,Residential,Closed,0.0,SingleFamilyResidence,Los Angeles,7.0,CA,2025-05-07,2025-06-17,91335
267 - Loma Linda,2.0,False,False,Two,False,TheInlandGateway,2.0,0.033,1438.0,1438.0,UNIVERSITY REALTY INC.,SCOTT,ESTOCSCO,25844.0,25844 Lawton Avenue,Loma Linda,1987.0,False,STOCKDALE,1438.0,34.045086,-117.240886,TheInlandGateway,3.0,510000.0,2025-06-10,Residential,Closed,2.0,SingleFamilyResidence,San Bernardino,3.0,CA,2025-04-27,2025-06-10,92354
HSP - Hesperia,1.0,False,False,One,False,Downey,2.0,0.4591,20000.0,20000.0,Century 21 A Better Service,Richard,DWTURRIC,17950.0,17950 Capri Street,Hesperia,1978.0,False,Turcios,1911.0,34.467457,-117.271712,CitrusValley,2.0,470000.0,2025-06-25,Residential,Closed,2.0,SingleFamilyResidence,San Bernardino,4.0,CA,2025-04-21,2025-06-25,92345
BBC - Big Bear City,2.0,False,False,Two,False,BeverlyHillsGreaterLa,2.0,0.0918,4000.0,4000.0,Westside Realty Group,Steven,CLW-X97157,1152.0,1152 Michael Avenue,Big Bear City,1968.0,False,Foonberg,2094.0,34.271874,-116.849267,TheInlandGateway,2.0,485000.0,2025-06-05,Residential,Closed,2.0,SingleFamilyResidence,San Bernardino,4.0,CA,2025-05-03,2025-06-05,92314
699 - Not Defined,1.0,False,False,Unknown,False,Unknown,2.0,0.0294,1279.0,1279.0,Unknown,Ram,ML1849410,214.0,214 Ladybug Terrace,Fremont,2019.0,False,Ethirajan,1958.0,37.5594958,-121.95814548,Mlslistings,4.0,1710000.0,2025-06-04,Residential,Closed,2.0,SingleFamilyResidence,Alameda,4.0,CA,2025-05-14,2025-06-04,94539
699 - Not Defined,1.0,False,False,Unknown,False,Mlslistings,2.0,0.206,8973.0,8973.0,David Lyng Real Estate,Greg,ML5072718,3782.0,3782 Vienna Drive,Aptos,1963.0,False,Lukina,2949.0,36.99595232,-121.91464750000002,Mlslistings,3.0,1822500.0,2025-06-02,Residential,Closed,2.0,SingleFamilyResidence,Santa Cruz,6.0,CA,2025-05-07,2025-06-02,95003
681 - Chino,2.0,False,False,Two,False,TriCounties,2.0,0.0722,3144.0,3144.0,Pinnacle Real Estate Group,Juanwen,TRLIAJUA,16086.0,16086 Holstein Street,Chino,2021.0,False,Liang,1789.0,33.961597999999995,-117.642726,WestSanGabrielValley,3.0,693000.0,2025-06-10,Residential,Closed,2.0,SingleFamilyResidence,San Bernardino,3.0,CA,2025-05-05,2025-06-10,91708
Unknown,2.0,False,False,Two,False,Oakland,0.0,0.1272,5543.0,5543.0,OUT OF AREA - NON MEMBER,OUT OF AREA,BMLS-BOUT,819.0,819 8Th Ave,Oakland,1948.0,False,OUT,2462.0,37.7913349,-122.25516444,Oakland,1.0,460000.0,2025-06-09,Residential,Closed,5.0,SingleFamilyResidence,Alameda,2.0,CA,2025-05-08,2025-06-09,94606
91901 - Alpine,2.0,False,False,Two,False,SanDiego,2.0,6.78,295336.8,6.78,Coldwell Banker Realty,Anita,SAND-651713,1065.0,1065 Peutz Valley Road,Alpine,1960.0,False,Reynolds,1686.0,32.854164000000004,-116.788269,PacificSouthwest,2.0,725000.0,2025-06-04,Residential,Closed,2.0,SingleFamilyResidence,San Diego,4.0,CA,2025-05-08,2025-06-04,91901
699 - Not Defined,1.0,False,False,Unknown,False,Unknown,2.0,0.0918,4000.0,4000.0,Unknown,Steven,ML3300915,42.0,42 Eastridge Circle,Pacifica,1966.0,False,Chai,1120.0,37.66568808,-122.48298805,Mlslistings,2.0,1190000.0,2025-06-10,Residential,Closed,2.0,SingleFamilyResidence,San Mateo,3.0,CA,2025-05-14,2025-06-10,94044
Unknown,1.0,False,False,One,False,Delta,3.0,0.2479,10800.0,10800.0,Real Brokerage Technologies,Lisa,BMLS-R01873142,2284.0,2284 Star Lilly St,Brentwood,2006.0,False,Grady,3721.0,37.95770075,-121.71542375,Delta,3.0,970000.0,2025-06-27,Residential,Closed,5.0,SingleFamilyResidence,Contra Costa,4.0,CA,2025-05-28,2025-06-27,94513
APPV - Apple Valley,1.0,False,False,One,False,HighDesert,2.0,0.9986,43500.0,43500.0,Keller Williams High Desert,Sonia,HD21907,13885.0,13885 Hopi Road,Apple Valley,1979.0,False,Sanchez,1558.0,34.503953,-117.21293,TheInlandGateway,2.0,455000.0,2025-06-25,Residential,Closed,2.0,SingleFamilyResidence,San Bernardino,3.0,CA,2025-05-20,2025-06-25,92307
Unknown,1.0,False,False,ThreeOrMore,False,Oakland,2.0,0.2927,12750.0,12750.0,The GRUBB Company,Elizabeth,CCBE-R01839898,2347.0,2347 PELHAM PLACE,Oakland,1956.0,False,Behrens,3009.0,37.82702184,-122.19763321,BayEast,3.0,1450000.0,2025-06-30,Residential,Closed,4.0,SingleFamilyResidence,Alameda,4.0,CA,2025-06-18,2025-06-30,94611
Unknown,1.0,False,False,One,False,Unknown,0.0,0.1239,5399.0,5399.0,Datashare CLAW Default Office Don't Delete,Keith,SAND-CL-L10555,2115.0,2115 Selby Ave,Los Angeles,1927.0,False,Endow,1755.0,34.046297700000004,-118.43015289,SanDiego,3.0,1842750.0,2025-06-18,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-04-24,2025-06-18,90025
SRCAR - Southwest Riverside County,2.0,False,False,Two,False,Mrmls,2.0,0.1158,5043.0,5043.0,None MRML,NONE,NONE,34539.0,34539 CLEMENTINE Street,French Valley,2025.0,False,NONE,2296.0,33.622865000000004,-117.081052,TheInlandGateway,3.0,650000.0,2025-06-16,Residential,Closed,2.0,SingleFamilyResidence,Riverside,4.0,CA,2025-04-28,2025-06-16,92596
92128 - Rancho Bernardo,2.0,False,False,Two,False,SanDiego,2.0,1.815,79063.0,79063.0,Compass,Jonathon,SAND-645937,12012.0,12012 Fairhope Road,San Diego,1980.0,False,Shea,2281.0,33.032527,-117.072808,NorthSanDiegoCounty,3.0,1375000.0,2025-06-02,Residential,Closed,2.0,SingleFamilyResidence,San Diego,4.0,CA,2025-05-02,2025-06-02,92128
670 - Whittier,1.0,False,False,One,False,PacificWest,2.0,0.1685,7341.0,7341.0,"20/20 Realtors, Inc.",Maribel,PWMARRUI,14235.0,14235 Close Street,Whittier,1951.0,False,Ruiz Marin,1058.0,33.935041,-118.02943,PacificWest,1.0,765000.0,2025-06-11,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-05-11,2025-06-11,90604
92120 - Del Cerro,1.0,False,False,One,False,SanDiego,2.0,0.1194,5200.0,5200.0,Keller Williams San Diego Metro,Steve,SAND-683848,6770.0,6770 Amberly St.,San Diego,1990.0,False,Price,1480.0,32.803718,-117.052373,NorthSanDiegoCounty,2.0,1250000.0,2025-06-26,Residential,Closed,2.0,SingleFamilyResidence,San Diego,4.0,CA,2025-06-05,2025-06-26,92120
